Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label1,Label2,Label3
143,Positive,first philly fourth july friends lives expectations heard will service minutes friends wit wiz will favorite long lead bread fresh cheese steaming drippin good experience philly bit parking spacious lot downpour feet walk fine ,first heard wit favorite bread ,1,1,1
423,Negative,really things experience table sat didnt attention us second ordered drinks asked water asked times drinks entrees came ordered guacamole came chips without give us chips dessert said chocolate place happy ,things table sat didnt us ,0,1,1
4,Positive,first odd fellows memorable name live bad tasteless name toast got someone east avenue high uncomplicated flare choose sandwiches salads pastries list mix bacon fussiness city hate foreign word suffice fare streamlined want still drunk stomach carb cheese meat mode morning midday meals toast center city ,first odd memorable name toast ,1,1,1
141,Negative,actually want give still overrated tourist trap many places cheesesteaks skills make much ass always counter snide racist food bad even close rubbery uneven chewy want something side ,actually want give overrated tourist ,1,0,1
17,Positive,time nai last time back times experience welcoming attentive server friendly even offered waiting table reservations luckily table times flamenco thursdays nights good last time food fairly good ordered small snail chicken goat decent taste food mentioned ,nai last experience welcoming friendly ,1,0,1
165,Negative,philly anyone likes place behind right wise steak pepper cheese plastic priced soggy bland food real let took new treat disappointed best far unknown broad leave guy rude ways real place else ,philly anyone place behind wise ,1,1,1
30,Positive,came group friends food size feel certain tapas serve bite plate charge dishes definitely recommend alioli oxtail chorizo toast egg cheese piquillo stuffed skirt steak nothing never paprika actual kinda sangria sangria tasted great especially pomegranate bill person price food loud performance lost voice talking ,size feel tapas dishes definitely ,0,1,1
112,Negative,thursday night brother visiting wanted hype philly cheesesteaks seen food network somewhere disappointed geno flashy geno cheesesteak composed bread slices steak far disappointing philly top horrible assumed businesses advertisement developed attitude less across photos want geno try instead coming see lights give excitement go instead ,visiting wanted hype philly cheesesteaks ,1,0,1
21,Positive,great evening first reservation see thursday saturday rustic clean looks authentic small wood world make old group tried plates pleased make large plates large deal go seconds say pitcher sangria short experience best part flamingo show thoroughly entertained dancers turned everyone feet awesome job much want shoes learn flaming place back ,great evening first reservation thursday ,1,0,1
319,Negative,fascination place also happy option weekday morning people waited minutes even menus glasses looked dirty silverware waited long period despite busy hour accept especially memorable particularly friendly place fact many diners ,place option people waited minutes ,1,1,0
187,Positive,plan back future meals split crispy spring rolls chicken pad dishes impressed prices even take enough food home lunch service fresh orchids tables friendly owner check looking trying white elephant full although will difficult order khimao ,future split crispy rolls pad ,0,1,1
129,Negative,tail end lunchtime creeping road first volunteers boned proper window cheese steaks another fries birch beer cheese signs support trump next race warnings order correctly plenty star spangled rally bit patience secure small unveil tear half dig bread meat onions weeping cheese whiz anemic salty overly wash though better work chain street prepare step time order close attention instructions printed one wit translation onions takes hands another guy shoves sub hang people scavengers nearest picnic table late end one clustered close together wind sandwich tears take onslaught meat nothing nada zip bupkis onions tarnation slowly bite tongue tease still eludes preparation light secret weapon buds competition take read half say website linked profile ,end proper window cheese steaks ,0,0,1
305,Positive,little gem reasons got amidst heat real line wait table waitress came food cold water got done believe thats done neighborhood favorite pancakes blueberries side turkey friggin gooey perfect sweet batter sour perfectly sweet potato girlfriend cheddar grits mayonnaise hit spot according contains neither cream whoda wonderfully special find look cant wait ,little gem reasons line done ,0,1,1
144,Negative,good football really saying bread meat bland staff rude order coke pepsi thought asking paint monet toes got lets start changed ordered diet pepsi ordering fries one drink people offensive want want heard money every back place save time street pats ,saying meat bland staff rude ,1,0,1
24,Positive,nai tapas great centrally perfect large groups came night birthday friend restaurant suggested fixed person dinner pitchers sangria tapas food crowd low even village easily local ah brim yet eating dishes menu portions served group plus gambas sauce bacalao lightly fried fresh fish soft butter dipping sauce tasty croquetas de pollo chicken croquetas tortilla espanola spanish omelette least fave mild patatas house tomato sauce tasty alioli potatoes creamy alioli sauce bomb charrasco steak awesome dish tender meatballs brandy chorizo sausage tasty definitely shrimp least fave good potato based felt pitchers kept though honestly room birthday one brought dessert helpful bringing cake cut us didnt stay flamenco karaoke rose towards hour dinner small flamenco salsa music fun will definitely excellent try heard hidden glad introduced ,nai tapas great perfect large ,1,0,1
104,Negative,worse bit constructive compelling reason foundation less muzak another stale carbs five pieces concrete squares watery trail cheese nightmare portions cloud bread strangely salt helped steak dirty salt incredulously insufficient restaurant depends dollars tourists ray friends speak best never anywhere making least regard discussing price actually bad come wrapped console hapless diner actual price tag egregious want similar experience homeless eat ,worse reason less another stale ,1,0,0
211,Positive,cedar point atmosphere cool industrial decor nice great spring always help pick beer happy close house happy specials food ever chili cheese pass time biscuits vegan biscuits hard ,atmosphere cool decor nice great ,1,1,0
127,Negative,philly cheesesteak food represents definitely place philly try across street trying pats across wins hands good pats beef blah greasy dry beef nasty beefy cheese bread chew feel must gum making bread hard eat without thing store bright neon highly suggest owner taste food spend less money advertising ,philly cheesesteak food place across ,1,1,0
147,Positive,cheesesteak time give try source source rude see anything rude going problem also keep supposedly place pump steaks day time happy food better boths cases four stars next door alone ,try anything also keep happy ,1,1,0
119,Negative,past favorite now hyped tourist lines attractive lights mural encounters beef flavor ever pretty cheesesteak mention horrible rude look customers english well cheesesteak across review deterred enough try bring accept credit seating available outdoors ,now tourist lights ever pretty ,1,1,0
207,Positive,cedar already menu hit miss kale burger great bland fries flavorful however vegetarian wings best ever solid cauliflower fritters peanut delicious tasted city really vibe always something choose great drinks people ordered first time another addition ,already menu burger great fries ,1,0,1
125,Negative,kidding years im gonna philly cheesesteak inch onions explosion insane looking thing arrive got sorry miserable looking steak thought gave worst ever tasted life coming people joke brooklyn cheesesteaks mention total brooklyn play role business ass gonna youll sorry embarrassed offer ,years philly cheesesteak inch onions ,0,0,1
213,Positive,spots country trying point night long time brought won outdoor wonderful sat us drizzle shows class bowl pan fried brussels changed life will back will now give will make drunk full food happy ,spots country night brought shows ,0,1,0
181,Negative,big deal alright paid dollars sandwich made home steak place decorated photos famous building painted bright orange dont speak english thing guys accent understand saying swear guys godfather wait proper english dont ring immigration debate back ,deal alright dollars sandwich made ,0,1,0
29,Positive,breath fresh tapas city nai tapas bar tasty small atmosphere food ambiance reminded tapas bars spain refined anything artery clogging great place meet friends breeze jamon setas last ,fresh tapas city nai bar ,1,0,1
175,Negative,geno started first business son named first born son geno now family wanted try famous cheesesteaks went rivals across daughter start first desperately needed use restroom told go park slipped left came saying wow place now decor dirty one stand fields hand now though headed daughter ordered steak fries five stayed daughter took rather ate first sandwich fries must order pay separately different see busy times meat much better stubborn onions sauteed grilled preferred sauteed order hoagie reason cheesesteaks hands decor cleanliness friendliness ,geno business born now family ,0,1,1
240,Positive,jesus love bit trek totally worth market block one tables rotisserie rice mofongo proclaimed best manhattan may fact manhattan well interior place undeniable beauty will break ,love bit trek one rotisserie ,0,0,1
123,Negative,yelping many directions rant racism plastered establishment direction deplorable service year easiest direct fact establishment nothing glorified made name backs others claiming true americans yelp stuff hands many sucked tourist excellent grow philly assume experienced mere local sandwich perhaps even frozen well eating thought tasted bit cardboard may hey maybe signs picked two satisfied wawa matter yelp people will go stay business cheesesteak bother another one across street say finished find real authentic philly cheesesteak wondering hey look somewhere ratings real point towards tony yorker im greatest offer ,many establishment service nothing made ,0,1,0
162,Positive,cheez whiz american ask onions cool know comes say provolone without seriously though cheesesteak slightly chewy hoagie role onions cheese well worth one soda size fries prepared precious people go across lean fence ambiance ,cool seriously though slightly well ,1,1,0
95,Negative,student city brotherly love friends whether better even contest really say make obvious minorities plastered press english press mad century notice cheese steak first time back late trash went never neon walls cheese steak across ,brotherly friends better even say ,1,0,1
23,Positive,selection wines freshly made sangria per wednesday happy hour special decor indicative anadalucia calimar flavorful delicious overly overall normal overpriced sensationalized restaurants indicative manhattan good ,selection sangria wednesday happy special ,0,1,1
93,Negative,big living exploring market better places go one place want got ambiance tourist always big crowd neon sight see drive walk somewhere else sandwich good amount left meat pretty nothing compared worst place service see sticker english another management refuse sums tough south folk will tell way will definitely eye ask instead wiz want think ok racist food cheese drinking street actually want good go south columbus ,market better places go place ,1,0,1
107,Positive,coming closest cheesesteaks ones cheesesteak wanted first yep tried place provolone tasty thing enjoy bread bit regardless melty cheese bit service quick intimidating thankfully instructions order hold lit ,coming first tried tasty thing ,0,1,1
81,Negative,took look people business steak sandwich ask hey disgusting speak english sure want hear reflection filthy seems people demographic seem english spend time leftovers service average people sandwich overpriced decor looks upon trying face diarrhea place look square pictures people big tourists see advertising around city better ,took look people business steak ,0,1,1
273,Positive,crazy strange good first believe queue afternoon breakfast must admit got ever constantly snacks waiting line keep first toast cookies burgers tasty bun able enough waffles eyes bigger burger runs long favor counter seats available fast passer may bump busy will definitely back crab looked ,good first afternoon breakfast must ,0,1,0
191,Negative,rice point amazing let cons proportion small share dishes entrees asian meant time meat meat supposed soft curry tasted pan tossed around really speak thai sweet summer mango sticky rice dessert good seemed drunken ,point let proportion meant time ,1,0,1
43,Positive,stopped bite pitcher sangria yum special shrimp green sauce octopus galician style steak sauteed churrasco arriero skirt steak probably best medium meat flavored tender garnish came refreshing la gallega might chewy soft smelled maybe day dish octopus tapas sauce sopped whole thing provided ambiance sat outside hot came pour champagne refill us thought dishes bit pricey vegetarian dishes bit cheaper recommend coming advantage ,pitcher sangria yum special green ,1,0,1
161,Negative,jerk right trap without mom cheese steak billion street time wanted one mooooostly free now crazy right taste unimpressed never see bumper ones window order least time ,trap without cheese steak street ,0,1,0
202,Positive,looks hit mainly hit still working kinks reservations must since place others indicated tiny space arrived seat two tables pulled leave side impossible away patrons crispy appetizer yes way something spice heart see came pad noodles kinda bigger noodles quickly got servers apologetic us friend loved soup bit home actually bowl charge nice give rice go mind ,looks still reservations must others ,0,1,1
2248,Negative,review cover restaurant ordered atmosphere mediterranean service decent read elsewhere dinner place looked packed mixed seafood platter garlic style garlic times us much experience dish shrimp dish shrimp separate small steamed vegetables shrimp overcooked garlic shrimp flavors mentioned manner pretty much response way type now seafood meant seafood barely dried probably time forward meal low standards strip steak presented clay tile nowhere near many low bread good chance dip garlic dish forward place overrated quality food preparation find authentic spot enjoy food atmosphere ,review ordered service decent read ,0,1,1
